Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Cedarbrae,43.773136,-79.23947609999999,Petro-Canada,43.771832046198725,-79.25095163817612,Gas Station
Cedarbrae,43.773136,-79.23947609999999,The Avenue,43.77243726897931,-79.24196241109247,Lounge
Cedarbrae,43.773136,-79.23947609999999,Coffee Culture Cafe & Eatery,43.77627788363806,-79.23402640869378,Coffee Shop
Cedarbrae,43.773136,-79.23947609999999,McDonald's,43.78095518229095,-79.23421253621103,Fast Food Restaurant
Cedarbrae,43.773136,-79.23947609999999,So into Cupcakes,43.776258432832655,-79.2341315838387,Bakery
Cedarbrae,43.773136,-79.23947609999999,Edge Signs,43.7788963,-79.2418019,Board Shop
Cedarbrae,43.773136,-79.23947609999999,Rexall PharmaPlus,43.775312840758716,-79.23101999810382,Pharmacy
Cedarbrae,43.773136,-79.23947609999999,"Bus Stop: 102, 38, & 95",43.776596580222986,-79.23170932869556,Bus Line
Cedarbrae,43.773136,-79.23947609999999,Marchant's,43.78067638809807,-79.23919801635293,Sporting Goods Shop
Cedarbrae,43.773136,-79.23947609999999,Pizza Nova,43.7769726930511,-79.2298304089207,Pizza Place
Cedarbrae,43.773136,-79.23947609999999,RBC Royal Bank,43.77622408020596,-79.25015508889105,Bank
Hillcrest Village,43.8037622,-79.3634517,Tastee,43.80772211146167,-79.35679781099806,Bakery
Hillcrest Village,43.8037622,-79.3634517,고려삼계탕 Korean Ginseng Chicken Soup & Bibimbap,43.798390946011395,-79.36918747196094,Korean Restaurant
Hillcrest Village,43.8037622,-79.3634517,Galati,43.797830691635156,-79.36940968153992,Grocery Store
Hillcrest Village,43.8037622,-79.3634517,Cummer Park,43.79956364090926,-79.3711754928219,Park
Hillcrest Village,43.8037622,-79.3634517,Tim Hortons,43.798945016733555,-79.36964392662048,Coffee Shop
Hillcrest Village,43.8037622,-79.3634517,TD Canada Trust,43.7984661,-79.368832,Bank
Hillcrest Village,43.8037622,-79.3634517,Subway,43.79905915276692,-79.36894553114087,Sandwich Place
Hillcrest Village,43.8037622,-79.3634517,Pizza Pizza,43.79907859752626,-79.36944887924933,Pizza Place
Hillcrest Village,43.8037622,-79.3634517,Shoppers Drug Mart,43.798341,-79.369804,Pharmacy
Hillcrest Village,43.8037622,-79.3634517,Cliffwood I.D.A. Pharmacy,43.807909,-79.357777,Pharmacy
Hillcrest Village,43.8037622,-79.3634517,New Greattime Corp.,43.807413574024274,-79.35671733362557,Chinese Restaurant
Hillcrest Village,43.8037622,-79.3634517,Tim Hortons,43.8118524495096,-79.359501467552,Coffee Shop
Hillcrest Village,43.8037622,-79.3634517,Baskin-Robbins,43.799067449664484,-79.36944159862028,Ice Cream Shop
Hillcrest Village,43.8037622,-79.3634517,Dexter Plaza,43.798712920455586,-79.36911288772731,Shopping Mall
Hillcrest Village,43.8037622,-79.3634517,Cummer Park Community Centre,43.80010867520502,-79.37098069783445,Recreation Center
Hillcrest Village,43.8037622,-79.3634517,Cummer Park Community Centre Swimming Pool,43.79999881608711,-79.37101052083601,Pool
Hillcrest Village,43.8037622,-79.3634517,Woodbrooke Estate,43.802067347853196,-79.35434683847974,Residential Building (Apartment / Condo)
Hillcrest Village,43.8037622,-79.3634517,Cliffwood Park,43.80763235534946,-79.35538430670738,Park
Hillcrest Village,43.8037622,-79.3634517,The Pickle Barrel,43.79946954445551,-79.36908438785247,Restaurant
Hillcrest Village,43.8037622,-79.3634517,Kitchen Food Fair Convenience,43.811740292963485,-79.35976973821087,Convenience Store
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Wolfie's Deli,43.754875481443555,-79.44243785404784,Deli / Bodega
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Earl Bales Park,43.75304340101652,-79.43622849867882,Park
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Bagel Plus,43.75539484400371,-79.4406859789969,Restaurant
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Best for Bride in Toronto,43.7557891,-79.4378344,Bridal Shop
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Orly Restaurant & Grill,43.754493246006334,-79.44350727697311,Middle Eastern Restaurant
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Starbucks,43.755703,-79.440483,Coffee Shop
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Tim Hortons,43.75476686520758,-79.44325044751167,Coffee Shop
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Dairy Queen,43.75567964325238,-79.44016579234159,Ice Cream Shop
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Grill Gate,43.753122978404804,-79.45169001817703,Mediterranean Restaurant
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Earl Bales Ski and Snowboard Centre,43.75263075010656,-79.4318654481669,Ski Chalet
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,TD Canada Trust,43.7562323,-79.4390254,Bank
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Wakame Sushi,43.755382185036986,-79.44094461257187,Sushi Restaurant
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Subway,43.755741275340625,-79.44050193032683,Sandwich Place
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Wimpy's Diner,43.75620987159905,-79.43929448082638,Diner
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Pizza Pizza,43.75531145041057,-79.44112566629565,Pizza Place
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Popeyes Louisiana Kitchen,43.754671343663034,-79.44274006861691,Fried Chicken Joint
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Petro-Canada,43.755112,-79.438838,Gas Station
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Sheppard Plaza,43.75569512647938,-79.43961347354475,Shopping Mall
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Shoppers Drug Mart,43.756239,-79.439599,Pharmacy
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Earl Bales Dog Park,43.75570002125429,-79.43087266680428,Dog Run
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Rogers,43.7554377,-79.4411542,Video Store
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Metro,43.75608379050764,-79.43978950381364,Supermarket
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,RBC Royal Bank,43.755697951682755,-79.43818263436917,Bank
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Burnett Park,43.75758512081283,-79.43985525270034,Park
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,Earl Bales Community Centre,43.75444702374619,-79.43490964360893,Community Center
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,North York Ski Centre,43.752711265290976,-79.43195314152754,Ski Area
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,West Don Parklands,43.761877,-79.439894,Trail
Bathurst Manor / Wilson Heights / Downsview North,43.7543283,-79.4422593,York Downs Convenience Store,43.746889,-79.436317,Convenience Store
Thorncliffe Park,43.7053689,-79.34937190000001,Costco,43.70705091308799,-79.3480933503406,Warehouse Store
Thorncliffe Park,43.7053689,-79.34937190000001,Iqbal Kebab & Sweet Centre,43.705923230061344,-79.35152127765924,Indian Restaurant
Thorncliffe Park,43.7053689,-79.34937190000001,Bamiyan Kabob,43.70782435998825,-79.34344628586337,Afghan Restaurant
Thorncliffe Park,43.7053689,-79.34937190000001,Amsterdam Brewery,43.70640367812236,-79.3571624797495,Brewery
Thorncliffe Park,43.7053689,-79.34937190000001,Adamson Barbecue,43.71245206628728,-79.35308334020402,BBQ Joint
Thorncliffe Park,43.7053689,-79.34937190000001,CrossFit Toronto,43.7080995557005,-79.35905992984772,Gym
Thorncliffe Park,43.7053689,-79.34937190000001,Fit4Less,43.705689,-79.346018,Gym
Thorncliffe Park,43.7053689,-79.34937190000001,Bikram Yoga East York,43.70545001006983,-79.35144826217264,Yoga Studio
Thorncliffe Park,43.7053689,-79.34937190000001,Longo's,43.70643262604979,-79.35975310254634,Supermarket
Thorncliffe Park,43.7053689,-79.34937190000001,Pasha Authentic Turkish Cuisine,43.708239752282864,-79.34269885561817,Turkish Restaurant
Thorncliffe Park,43.7053689,-79.34937190000001,Aroma Espresso Bar,43.70561065613986,-79.36077468518098,Coffee Shop
Thorncliffe Park,43.7053689,-79.34937190000001,Bulk Barn,43.70611573147322,-79.36054145695127,Grocery Store
Thorncliffe Park,43.7053689,-79.34937190000001,Shoppers Drug Mart,43.70581,-79.347044,Pharmacy
Thorncliffe Park,43.7053689,-79.34937190000001,Hero Certified Burgers,43.70551137025456,-79.34706447492002,Burger Joint
Thorncliffe Park,43.7053689,-79.34937190000001,Iqbal foods,43.70575095291481,-79.35205378554073,Grocery Store
Thorncliffe Park,43.7053689,-79.34937190000001,Faley Restaurant,43.70811251975841,-79.34357902389091,Indian Restaurant
Thorncliffe Park,43.7053689,-79.34937190000001,Subway,43.704596336290024,-79.34967021023124,Sandwich Place
Thorncliffe Park,43.7053689,-79.34937190000001,Booster Juice,43.70617277,-79.36065194,Juice Bar
Thorncliffe Park,43.7053689,-79.34937190000001,Leaside Memorial Gardens,43.70245739309342,-79.36094267840184,Skating Rink
Thorncliffe Park,43.7053689,-79.34937190000001,Starbucks,43.707899,-79.343347,Coffee Shop
Thorncliffe Park,43.7053689,-79.34937190000001,Leaside Village,43.70568229146645,-79.36077693042236,Shopping Mall
Thorncliffe Park,43.7053689,-79.34937190000001,Hakka Garden,43.704578351261326,-79.34977027417523,Indian Restaurant
Thorncliffe Park,43.7053689,-79.34937190000001,Five Guys,43.70554090286243,-79.36124932941571,Burger Joint
Thorncliffe Park,43.7053689,-79.34937190000001,Petro-Canada,43.704058,-79.348094,Gas Station
Thorncliffe Park,43.7053689,-79.34937190000001,A&W,43.706275,-79.34467,Fast Food Restaurant
Thorncliffe Park,43.7053689,-79.34937190000001,Tim Hortons,43.70562930215073,-79.36102831503376,Coffee Shop
Thorncliffe Park,43.7053689,-79.34937190000001,Pizza Pizza,43.705564293137044,-79.34713894303022,Pizza Place
Thorncliffe Park,43.7053689,-79.34937190000001,Tim Hortons,43.7050898,-79.3505453,Coffee Shop
Thorncliffe Park,43.7053689,-79.34937190000001,Cupcakes,43.70602656677556,-79.36086417950665,Dessert Shop
Thorncliffe Park,43.7053689,-79.34937190000001,Starbucks,43.706564,-79.359591,Coffee Shop
Thorncliffe Park,43.7053689,-79.34937190000001,TD Canada Trust,43.7063562,-79.3456426,Bank
Thorncliffe Park,43.7053689,-79.34937190000001,Leaside Bridge,43.69875145255187,-79.35025691986084,Bridge
Thorncliffe Park,43.7053689,-79.34937190000001,Loblaws,43.700651,-79.359852,Grocery Store
Thorncliffe Park,43.7053689,-79.34937190000001,Afghan Cuisine,43.7080751573203,-79.34298516936218,Afghan Restaurant
Thorncliffe Park,43.7053689,-79.34937190000001,Food Basics,43.70531094557909,-79.34732168914252,Supermarket
Thorncliffe Park,43.7053689,-79.34937190000001,Amsterdam Barrel House,43.70602053200777,-79.36132913641597,Brewery
Thorncliffe Park,43.7053689,-79.34937190000001,Popeyes Louisiana Kitchen,43.7078089496658,-79.34304867541769,Fried Chicken Joint
Thorncliffe Park,43.7053689,-79.34937190000001,Swiss Chalet,43.707786042366365,-79.34413242874473,Restaurant
Thorncliffe Park,43.7053689,-79.34937190000001,Anatolian's Turkish Restaurant,43.708056671215886,-79.34263647483004,Turkish Restaurant
Thorncliffe Park,43.7053689,-79.34937190000001,The Beer Store,43.7057389,-79.3604382,Beer Store
Thorncliffe Park,43.7053689,-79.34937190000001,Dollarama,43.705689,-79.346018,Discount Store
Thorncliffe Park,43.7053689,-79.34937190000001,Linen Chest,43.70693984029428,-79.35987973289845,Furniture / Home Store
Thorncliffe Park,43.7053689,-79.34937190000001,Leaside park,43.70217669622919,-79.35137675914693,Park
Thorncliffe Park,43.7053689,-79.34937190000001,RBC Royal Bank,43.70736053098986,-79.34314104727267,Bank
Thorncliffe Park,43.7053689,-79.34937190000001,Capital Sweets and Samosas,43.70788689104174,-79.3433716818008,Indian Restaurant
Thorncliffe Park,43.7053689,-79.34937190000001,Trendee Chinese Cuisine,43.708212839174564,-79.34261997257181,Asian Restaurant
Thorncliffe Park,43.7053689,-79.34937190000001,Conspiracy Pizza,43.712503,-79.353145,Pizza Place
Thorncliffe Park,43.7053689,-79.34937190000001,Smart Centre,43.710257675519095,-79.35866978416443,Shopping Mall
Thorncliffe Park,43.7053689,-79.34937190000001,Pie In The Sky Studios,43.70389334732822,-79.3606991892169,Performing Arts Venue
Thorncliffe Park,43.7053689,-79.34937190000001,Pizzaville,43.705644680579425,-79.36121672219332,Pizza Place
Thorncliffe Park,43.7053689,-79.34937190000001,San Francesco,43.70367003846608,-79.36107837710395,Italian Restaurant
Thorncliffe Park,43.7053689,-79.34937190000001,Naan & Kabob,43.704803,-79.36152,Middle Eastern Restaurant
Richmond / Adelaide / King,43.65057120000001,-79.3845675,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
Richmond / Adelaide / King,43.65057120000001,-79.3845675,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
Richmond / Adelaide / King,43.65057120000001,-79.3845675,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
Richmond / Adelaide / King,43.65057120000001,-79.3845675,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
Richmond / Adelaide / King,43.65057120000001,-79.3845675,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
